scan_id,filename,sequence_id,station,year,month,day,hour,minute,second,minutes_from_sunrise,x,y,r
137719,KDOX20111011_111958_V04.gz,1658,KDOX,2011,10,11,11,19,58,13,-17172.5,80872.5,11991.24133
137715,KDOX20111011_105656_V04.gz,1659,KDOX,2011,10,11,10,56,56,-10,-33646,-40008,2126.990086
137716,KDOX20111011_110242_V04.gz,1659,KDOX,2011,10,11,11,2,42,-4,-35454.5,-41414.5,4136.5
137717,KDOX20111011_110827_V04.gz,1659,KDOX,2011,10,11,11,8,27,1,-36258,-41615.5,5000.843145
137718,KDOX20111011_111412_V04.gz,1659,KDOX,2011,10,11,11,14,12,7,-37865.5,-43223,7387.181255
137719,KDOX20111011_111958_V04.gz,1659,KDOX,2011,10,11,11,19,58,13,-38669.5,-44830.5,10617.9672
137720,KDOX20111011_112543_V04.gz,1659,KDOX,2011,10,11,11,25,43,19,-40478,-46036,12194.56899
137721,KDOX20111011_113128_V04.gz,1659,KDOX,2011,10,11,11,31,28,24,-42487.5,-46639,14608.72795
137722,KDOX20111011_113700_V04.gz,1659,KDOX,2011,10,11,11,37,13,30,-43492,-47844.5,15609.5494
137715,KDOX20111011_105656_V04.gz,1660,KDOX,2011,10,11,10,56,56,-10,-49188.5,-7880.5,1708.050554
137716,KDOX20111011_110242_V04.gz,1660,KDOX,2011,10,11,11,2,42,-4,-49188.5,-7880.5,3621.76371
137717,KDOX20111011_110827_V04.gz,1660,KDOX,2011,10,11,11,8,27,1,-49992.5,-8885,5795.974435
156099,KDOX20111016_110516_V04.gz,6313,KDOX,2011,10,16,11,5,16,-7,-42622.5,-8157,4050
156099,KDOX20111016_110516_V04.gz,6314,KDOX,2011,10,16,11,5,16,-7,-28266.5,-42847.5,5499.162815
156100,KDOX20111016_111556_V04.gz,6314,KDOX,2011,10,16,11,15,56,4,-24766.5,-46347.5,9125.063205
158637,KDOX20111017_111439_V04.gz,1669,KDOX,2011,10,17,11,14,39,2,-2879,81867.5,5546.89824
158638,KDOX20111017_112419_V04.gz,1669,KDOX,2011,10,17,11,24,19,11,-709,78009.5,10353.76921
158639,KDOX20111017_113501_V04.gz,1669,KDOX,2011,10,17,11,35,1,22,3149,76080.5,18055.31334
158640,KDOX20111017_114400_V04.gz,1669,KDOX,2011,10,17,11,44,41,32,6283.5,70775.5,21709.05107
158641,KDOX20111017_115400_V04.gz,1669,KDOX,2011,10,17,11,54,22,41,10334.5,66724.5,26925.87994
158642,KDOX20111017_120400_V04.gz,1669,KDOX,2011,10,17,12,4,3,51,12938.5,62673.5,29240.74559
158643,KDOX20111017_121300_V04.gz,1669,KDOX,2011,10,17,12,13,44,61,14964,59201.5,31265.96807
158644,KDOX20111017_122300_V04.gz,1669,KDOX,2011,10,17,12,23,25,70,15832,52836,33582.87276
158637,KDOX20111017_111439_V04.gz,1670,KDOX,2011,10,17,11,14,39,2,-45131.5,-11279,4593.5
158638,KDOX20111017_112419_V04.gz,1670,KDOX,2011,10,17,11,24,19,11,-42318.5,-15900.5,10158.01315
158639,KDOX20111017_113501_V04.gz,1670,KDOX,2011,10,17,11,35,1,22,-40510,-20924,15022.58391
158640,KDOX20111017_114400_V04.gz,1670,KDOX,2011,10,17,11,44,41,32,-37697,-25746.5,19051.4557
158636,KDOX20111017_110458_V04.gz,1671,KDOX,2011,10,17,11,4,58,-8,-31873,-40711,1282.518025
158637,KDOX20111017_111439_V04.gz,1671,KDOX,2011,10,17,11,14,39,2,-29644,-42552,6019.891565
158638,KDOX20111017_112419_V04.gz,1671,KDOX,2011,10,17,11,24,19,11,-28869,-46137.5,8900.838855
158639,KDOX20111017_113501_V04.gz,1671,KDOX,2011,10,17,11,35,1,22,-27900,-49335.5,11808.03902
158640,KDOX20111017_114400_V04.gz,1671,KDOX,2011,10,17,11,44,41,32,-27028,-53793,14335.95892
164976,KDOX20111018_111351_V04.gz,1672,KDOX,2011,10,18,11,13,51,0,-7923.5,84066.5,3464.1468
164977,KDOX20111018_111937_V04.gz,1672,KDOX,2011,10,18,11,19,37,6,-6235.5,81655,6612.5
164978,KDOX20111018_112522_V04.gz,1672,KDOX,2011,10,18,11,25,22,11,-6235.5,80690.5,8305.758035
164979,KDOX20111018_113107_V04.gz,1672,KDOX,2011,10,18,11,31,7,17,-7441,79243.5,11376.4433
164980,KDOX20111018_113653_V04.gz,1672,KDOX,2011,10,18,11,36,53,23,-7200,77314.5,14506.32528
164981,KDOX20111018_114238_V04.gz,1672,KDOX,2011,10,18,11,42,38,29,-7200,77314.5,16917.32737
164974,KDOX20111018_110220_V04.gz,1673,KDOX,2011,10,18,11,2,20,-12,-48408,-8566,1545.222084
164975,KDOX20111018_110805_V04.gz,1673,KDOX,2011,10,18,11,8,5,-6,-47829.5,-9434,3968.5
164976,KDOX20111018_111351_V04.gz,1673,KDOX,2011,10,18,11,13,51,0,-49565.5,-10591.5,7073.11502
164977,KDOX20111018_111937_V04.gz,1673,KDOX,2011,10,18,11,19,37,6,-51301.5,-12906.5,10800.09858
164978,KDOX20111018_112522_V04.gz,1673,KDOX,2011,10,18,11,25,22,11,-52169.5,-13196,12529.73284
164979,KDOX20111018_113107_V04.gz,1673,KDOX,2011,10,18,11,31,7,17,-54484.5,-15221.5,16594.19148
164974,KDOX20111018_110220_V04.gz,1674,KDOX,2011,10,18,11,2,20,-12,-33812,-40639.5,2578.847677
164975,KDOX20111018_110805_V04.gz,1674,KDOX,2011,10,18,11,8,5,-6,-35905,-42593,4611.667178
164976,KDOX20111018_111351_V04.gz,1674,KDOX,2011,10,18,11,13,51,0,-36773,-43750.5,6344.660915
164977,KDOX20111018_111937_V04.gz,1674,KDOX,2011,10,18,11,19,37,6,-37351.5,-44908,8379.10311
164978,KDOX20111018_112522_V04.gz,1674,KDOX,2011,10,18,11,25,22,11,-38798.5,-47223,10101.09695
164979,KDOX20111018_113107_V04.gz,1674,KDOX,2011,10,18,11,31,7,17,-39666.5,-48380.5,13006.2964
164980,KDOX20111018_113653_V04.gz,1674,KDOX,2011,10,18,11,36,53,23,-41402.5,-50406,14514.65843
175024,KDOX20111022_110129_V04.gz,6315,KDOX,2011,10,22,11,1,29,-17,-33099.5,-41869.5,2006.798463
175025,KDOX20111022_111112_V04.gz,6315,KDOX,2011,10,22,11,11,12,-7,-30677,-43420,4977
175026,KDOX20111022_112055_V04.gz,6315,KDOX,2011,10,22,11,20,55,3,-27189,-47490,10150.18546
175027,KDOX20111022_113038_V04.gz,6315,KDOX,2011,10,22,11,30,38,13,-25514.5,-50002,13189.75207
175025,KDOX20111022_111112_V04.gz,6316,KDOX,2011,10,22,11,11,12,-7,-45098,-12379,5291.41019
175026,KDOX20111022_112055_V04.gz,6316,KDOX,2011,10,22,11,20,55,3,-42446.5,-14751,8226.23807
175025,KDOX20111022_111112_V04.gz,6317,KDOX,2011,10,22,11,11,12,-7,-4537.5,78331,4752.30229
175026,KDOX20111022_112055_V04.gz,6317,KDOX,2011,10,22,11,20,55,3,-1644,74859,10889.66363
175027,KDOX20111022_113038_V04.gz,6317,KDOX,2011,10,22,11,30,38,13,671,72255,13700.81482
175427,KDOX20111023_110800_V04.gz,6318,KDOX,2011,10,23,11,8,0,-11,-34001.5,-39797,2702.804334
175428,KDOX20111023_111742_V04.gz,6318,KDOX,2011,10,23,11,17,42,-1,-34141,-41053,6748.852055
175429,KDOX20111023_112724_V04.gz,6318,KDOX,2011,10,23,11,27,24,8,-31489.5,-44820.5,9528.571645
175427,KDOX20111023_110800_V04.gz,6319,KDOX,2011,10,23,11,8,0,-11,-8507,83047,2792.31114
175428,KDOX20111023_111742_V04.gz,6319,KDOX,2011,10,23,11,17,42,-1,-7941.5,81916.5,7958.96487
175429,KDOX20111023_112724_V04.gz,6319,KDOX,2011,10,23,11,27,24,8,-7941.5,81916.5,11322.36656
175430,KDOX20111023_113706_V04.gz,6319,KDOX,2011,10,23,11,37,6,18,-7383.5,76474.5,14116.53422
175431,KDOX20111023_114648_V04.gz,6319,KDOX,2011,10,23,11,46,48,28,-5213.5,73581,16413.92013
175894,KDOX20111024_111704_V04.gz,6320,KDOX,2011,10,24,11,17,4,-3,-32660,-36975,4270
175895,KDOX20111024_112647_V04.gz,6320,KDOX,2011,10,24,11,26,47,7,-30288,-35579.5,7254.293875
175894,KDOX20111024_111704_V04.gz,6321,KDOX,2011,10,24,11,17,4,-3,40014,51637.5,3466
176315,KDOX20111025_111402_V04.gz,6322,KDOX,2011,10,25,11,14,2,-7,-859,77007,5747.9908
176316,KDOX20111025_112345_V04.gz,6322,KDOX,2011,10,25,11,23,45,3,3187.5,71285.5,9390.475755
176317,KDOX20111025_113327_V04.gz,6322,KDOX,2011,10,25,11,33,27,12,5559.5,64029,13419.9303
176318,KDOX20111025_114309_V04.gz,6322,KDOX,2011,10,25,11,43,9,22,7513,55098.5,16351.52394
176314,KDOX20111025_110421_V04.gz,6323,KDOX,2011,10,25,11,4,21,-17,-32633,-41335,1307.785887
176315,KDOX20111025_111402_V04.gz,6323,KDOX,2011,10,25,11,14,2,-7,-27626.5,-46826,6624
176316,KDOX20111025_112345_V04.gz,6323,KDOX,2011,10,25,11,23,45,3,-22882,-54222.5,11787.29318
176317,KDOX20111025_113327_V04.gz,6323,KDOX,2011,10,25,11,33,27,12,-18835.5,-60362.5,19593.32196
176316,KDOX20111025_112345_V04.gz,6324,KDOX,2011,10,25,11,23,45,3,-40341.5,27797.5,3910.308087
177667,KDOX20111028_110641_V04.gz,6325,KDOX,2011,10,28,11,6,41,-18,-12693,-11043.5,1164.480869
177668,KDOX20111028_111227_V04.gz,6325,KDOX,2011,10,28,11,12,27,-13,-14702.5,-12718,3539.647561
177669,KDOX20111028_111813_V04.gz,6325,KDOX,2011,10,28,11,18,13,-7,-14702.5,-12718,4682.378915
177668,KDOX20111028_111227_V04.gz,6326,KDOX,2011,10,28,11,12,27,-13,-11530,71880,5919
184697,KDOX20111031_111710_V04.gz,6327,KDOX,2011,10,31,11,17,10,-11,36520.5,51351,4247.720108
184699,KDOX20111031_112259_V04.gz,6327,KDOX,2011,10,31,11,22,59,-5,36055.5,52862.5,5525.5
