scan_id,filename,sequence_id,station,year,month,day,hour,minute,second,minutes_from_sunrise,x,y,r
842041,KDOX20080921_114155_V04.gz,6571,KDOX,2008,9,21,11,41,52,53,-63808.5,98113,29869.403360796
842037,KDOX20080921_110249_V04.gz,6572,KDOX,2008,9,21,11,2,45,14,-44198,121211,5383
842038,KDOX20080921_111236_V04.gz,6572,KDOX,2008,9,21,11,12,32,24,-45361,121327.5,7829.327171667
842039,KDOX20080921_112223_V04.gz,6572,KDOX,2008,9,21,11,22,18,33,-45361,121327.5,11815.654478794
842036,KDOX20080921_105301_V04.gz,6573,KDOX,2008,9,21,10,52,58,4,8184,109443,5904
842037,KDOX20080921_110249_V04.gz,6573,KDOX,2008,9,21,11,2,45,14,7581,103414.5,11742.728905442
842038,KDOX20080921_111236_V04.gz,6573,KDOX,2008,9,21,11,12,32,24,7581,103414.5,14745.321212719
842039,KDOX20080921_112223_V04.gz,6573,KDOX,2008,9,21,11,22,18,33,7581,103414.5,18157.35040002
842035,KDOX20080921_104315_V04.gz,6574,KDOX,2008,9,21,10,43,11,-6,41890.5,49354,2048.2263625001
842036,KDOX20080921_105301_V04.gz,6574,KDOX,2008,9,21,10,52,58,4,44681.5,47540,3893.5
842037,KDOX20080921_110249_V04.gz,6574,KDOX,2008,9,21,11,2,45,14,47053.5,45168,6369.6585105625
842035,KDOX20080921_104315_V04.gz,6575,KDOX,2008,9,21,10,43,11,-6,64191,59784,1933.2927695536
842036,KDOX20080921_105301_V04.gz,6575,KDOX,2008,9,21,10,52,58,4,64191,59784,7027.5
842037,KDOX20080921_110249_V04.gz,6575,KDOX,2008,9,21,11,2,45,14,65702.5,57226,11252.453353976
842038,KDOX20080921_111236_V04.gz,6575,KDOX,2008,9,21,11,12,32,24,67330.5,56295.5,15787.596698457
842039,KDOX20080921_112223_V04.gz,6575,KDOX,2008,9,21,11,22,18,33,67330.5,56295.5,19690.516393395
842036,KDOX20080921_105301_V04.gz,6576,KDOX,2008,9,21,10,52,58,4,87568.5,80153.5,5891.9700630165
842037,KDOX20080921_110249_V04.gz,6576,KDOX,2008,9,21,11,2,45,14,87568.5,80153.5,10169
842038,KDOX20080921_111236_V04.gz,6576,KDOX,2008,9,21,11,12,32,24,89313,76781.5,14153.352375759
842039,KDOX20080921_112223_V04.gz,6576,KDOX,2008,9,21,11,22,18,33,89715,76982,18606.05765505
842035,KDOX20080921_104315_V04.gz,6577,KDOX,2008,9,21,10,43,11,-6,17043,-5050.5,3036.088030766
842036,KDOX20080921_105301_V04.gz,6577,KDOX,2008,9,21,10,52,58,4,17210.5,-7562,5989.2824750545
842037,KDOX20080921_110249_V04.gz,6577,KDOX,2008,9,21,11,2,45,14,19889.5,-10576,9218
842038,KDOX20080921_111236_V04.gz,6577,KDOX,2008,9,21,11,12,32,24,19889.5,-13757.5,14366.240218865
842039,KDOX20080921_112223_V04.gz,6577,KDOX,2008,9,21,11,22,18,33,17378,-15599.5,19451.259531918
842049,KDOX20080922_103659_V04.gz,6589,KDOX,2008,9,22,10,36,55,-13,-10302.5,74417.5,2641.8609007543
842050,KDOX20080922_104646_V04.gz,6589,KDOX,2008,9,22,10,46,42,-3,-11419,73859.5,5127.052206737
842051,KDOX20080922_105632_V04.gz,6589,KDOX,2008,9,22,10,56,28,6,-14313,71207,8670.5645606315
842052,KDOX20080922_110222_V04.gz,6589,KDOX,2008,9,22,11,2,19,12,-16724,70001.5,10950.726494014
842053,KDOX20080922_110812_V04.gz,6589,KDOX,2008,9,22,11,8,9,18,-17688,69037,13339.114139113
842054,KDOX20080922_111404_V04.gz,6589,KDOX,2008,9,22,11,14,0,24,-18652.5,67590.5,16461.432401163
842055,KDOX20080922_111954_V04.gz,6589,KDOX,2008,9,22,11,19,49,30,-18893.5,66385,18142.006664881
842056,KDOX20080922_112544_V04.gz,6589,KDOX,2008,9,22,11,25,39,36,-20340.5,63732.5,20554.742090063
842057,KDOX20080922_113530_V04.gz,6589,KDOX,2008,9,22,11,35,25,45,-23475,61321,22012.121151058
842058,KDOX20080922_114516_V04.gz,6589,KDOX,2008,9,22,11,45,12,55,-27333,58668.5,26827.424803701
842059,KDOX20080922_115503_V04.gz,6589,KDOX,2008,9,22,11,54,58,65,-27092,56980.5,29958.777912875
842049,KDOX20080922_103659_V04.gz,6590,KDOX,2008,9,22,10,36,55,-13,-61175,107656,1823.7698792563
842050,KDOX20080922_104646_V04.gz,6590,KDOX,2008,9,22,10,46,42,-3,-65051,106590,4434.703760053
842051,KDOX20080922_105632_V04.gz,6590,KDOX,2008,9,22,10,56,28,6,-69907,103576,8071.97038865
842052,KDOX20080922_110222_V04.gz,6590,KDOX,2008,9,22,11,2,19,12,-71414,102404,16591.146766453
842050,KDOX20080922_104646_V04.gz,6591,KDOX,2008,9,22,10,46,42,-3,81846.5,81174.5,4488.8434803983
842051,KDOX20080922_105632_V04.gz,6591,KDOX,2008,9,22,10,56,28,6,81243.5,81174.5,7909
842052,KDOX20080922_110222_V04.gz,6591,KDOX,2008,9,22,11,2,19,12,80239,80170,11299.085265649
842053,KDOX20080922_110812_V04.gz,6591,KDOX,2008,9,22,11,8,9,18,78832.5,77959.5,13711.558112255
842054,KDOX20080922_111404_V04.gz,6591,KDOX,2008,9,22,11,14,0,24,78832.5,77959.5,15527.862767697
842055,KDOX20080922_111954_V04.gz,6591,KDOX,2008,9,22,11,19,49,30,79636,77557.5,18155.32662866
842056,KDOX20080922_112544_V04.gz,6591,KDOX,2008,9,22,11,25,39,36,79636,77557.5,20139.70052492
842050,KDOX20080922_104646_V04.gz,6592,KDOX,2008,9,22,10,46,42,-3,61456.5,56563,3917.2798122738
842051,KDOX20080922_105632_V04.gz,6592,KDOX,2008,9,22,10,56,28,6,62022,56321,6914.529366192
842052,KDOX20080922_110222_V04.gz,6592,KDOX,2008,9,22,11,2,19,12,62022,56321,10135.71402045
842053,KDOX20080922_110812_V04.gz,6592,KDOX,2008,9,22,11,8,9,18,60849.5,53809,12791.167045645
842054,KDOX20080922_111404_V04.gz,6592,KDOX,2008,9,22,11,14,0,24,58672.5,51967,15471.109228989
842055,KDOX20080922_111954_V04.gz,6592,KDOX,2008,9,22,11,19,49,30,57668,51967,17982.240710571
842050,KDOX20080922_104646_V04.gz,6593,KDOX,2008,9,22,10,46,42,-3,15232,-5105.5,4366.8540997436
842051,KDOX20080922_105632_V04.gz,6593,KDOX,2008,9,22,10,56,28,6,13720.5,-8361.5,9384.5474371035
842052,KDOX20080922_110222_V04.gz,6593,KDOX,2008,9,22,11,2,19,12,14883.5,-11036,11273.544903772
842066,KDOX20080923_103441_V04.gz,6594,KDOX,2008,9,23,10,34,37,-16,-9845,72177,1839.8892213088
842067,KDOX20080923_104428_V04.gz,6594,KDOX,2008,9,23,10,44,24,-7,-12636,71619,4084.7580644298
842068,KDOX20080923_105414_V04.gz,6594,KDOX,2008,9,23,10,54,10,3,-16404,68409.5,8172.4426666845
842069,KDOX20080923_110402_V04.gz,6594,KDOX,2008,9,23,11,3,58,13,-21709,64310.5,11779.846466214
842070,KDOX20080923_111348_V04.gz,6594,KDOX,2008,9,23,11,13,44,23,-25808,59005.5,16101.230799038
842071,KDOX20080923_112334_V04.gz,6594,KDOX,2008,9,23,11,23,31,33,-30871.5,54424,21427.708200703
842072,KDOX20080923_113322_V04.gz,6594,KDOX,2008,9,23,11,33,18,42,-36080,49216,25295.942028354
842073,KDOX20080923_114308_V04.gz,6594,KDOX,2008,9,23,11,43,5,52,-41288,43660.5,30097.110338469
842074,KDOX20080923_115254_V04.gz,6594,KDOX,2008,9,23,11,52,51,62,-45107.5,39146.5,33922.011612104
842067,KDOX20080923_104428_V04.gz,6595,KDOX,2008,9,23,10,44,24,-7,-41543.5,-29677.5,3078.5
842068,KDOX20080923_105414_V04.gz,6595,KDOX,2008,9,23,10,54,10,3,-46064.5,-34031,6614.1697109585
842069,KDOX20080923_110402_V04.gz,6595,KDOX,2008,9,23,11,3,58,13,-50418.5,-40059,9943.3387900425
842070,KDOX20080923_111348_V04.gz,6595,KDOX,2008,9,23,11,13,44,23,-52260.5,-44747.5,14800.812492324
842071,KDOX20080923_112334_V04.gz,6595,KDOX,2008,9,23,11,23,31,33,-55107,-47259,20499.75195894
842072,KDOX20080923_113322_V04.gz,6595,KDOX,2008,9,23,11,33,18,42,-58241.5,-50152.5,26154.895817841
842068,KDOX20080923_105414_V04.gz,6596,KDOX,2008,9,23,10,54,10,3,-66218.5,104652.5,5839.5
842069,KDOX20080923_110402_V04.gz,6596,KDOX,2008,9,23,11,3,58,13,-69433.5,101638.5,9083.9523865725
842070,KDOX20080923_111348_V04.gz,6596,KDOX,2008,9,23,11,13,44,23,-71644,100031,11297.59029961
842071,KDOX20080923_112334_V04.gz,6596,KDOX,2008,9,23,11,23,31,33,-74859,97820.5,14963.224435531
842067,KDOX20080923_104428_V04.gz,6597,KDOX,2008,9,23,10,44,24,-7,14456.5,-7916,4162.5639347028
842068,KDOX20080923_105414_V04.gz,6597,KDOX,2008,9,23,10,54,10,3,15968,-11055.5,7794.6180470495
842069,KDOX20080923_110402_V04.gz,6597,KDOX,2008,9,23,11,3,58,13,15735.5,-14893,11855.207809109
842070,KDOX20080923_111348_V04.gz,6597,KDOX,2008,9,23,11,13,44,23,15735.5,-14893,15790.887753951
842067,KDOX20080923_104428_V04.gz,6598,KDOX,2008,9,23,10,44,24,-7,35333,46695,3806
842068,KDOX20080923_105414_V04.gz,6598,KDOX,2008,9,23,10,54,10,3,31747.5,43303.5,6340.821295348
842069,KDOX20080923_110402_V04.gz,6598,KDOX,2008,9,23,11,3,58,13,28452.5,40687.5,8659.494546236
842070,KDOX20080923_111348_V04.gz,6598,KDOX,2008,9,23,11,13,44,23,23831,37271.5,13164.07075615
842068,KDOX20080923_105414_V04.gz,6599,KDOX,2008,9,23,10,54,10,3,72337,80278.5,7893.1396453625
842069,KDOX20080923_110402_V04.gz,6599,KDOX,2008,9,23,11,3,58,13,67715.5,77867,11935.5
842070,KDOX20080923_111348_V04.gz,6599,KDOX,2008,9,23,11,13,44,23,63295,74451,16514.384392585
842082,KDOX20080924_104626_V04.gz,6600,KDOX,2008,9,24,10,46,22,-6,-11238.5,73837,5052.8233674545
842083,KDOX20080924_105613_V04.gz,6600,KDOX,2008,9,24,10,56,9,4,-14145.5,69302,10360.5
842084,KDOX20080924_110558_V04.gz,6600,KDOX,2008,9,24,11,5,55,14,-20006,66120.5,14487.532259532
842085,KDOX20080924_111547_V04.gz,6600,KDOX,2008,9,24,11,15,42,24,-20006,62744.5,19625.142362228
842086,KDOX20080924_112533_V04.gz,6600,KDOX,2008,9,24,11,25,29,33,-24587.5,58163,24967.982614312
842087,KDOX20080924_113520_V04.gz,6600,KDOX,2008,9,24,11,35,16,43,-28059.5,55038,28267.756962829
842088,KDOX20080924_114507_V04.gz,6600,KDOX,2008,9,24,11,45,3,53,-31879,51913,32108.69208172
842082,KDOX20080924_104626_V04.gz,6601,KDOX,2008,9,24,10,46,22,-6,-43101.5,-30607.5,3816.9761902984
842083,KDOX20080924_105613_V04.gz,6601,KDOX,2008,9,24,10,56,9,4,-48406.5,-33742,8545.48656888
842084,KDOX20080924_110558_V04.gz,6601,KDOX,2008,9,24,11,5,55,14,-59848.5,-39323.5,13587.580757332
842085,KDOX20080924_111547_V04.gz,6601,KDOX,2008,9,24,11,15,42,24,-65394.5,-44387,19534.194707223
842086,KDOX20080924_112533_V04.gz,6601,KDOX,2008,9,24,11,25,29,33,-70217,-49209.5,23832.414578595
842082,KDOX20080924_104626_V04.gz,6602,KDOX,2008,9,24,10,46,22,-6,35253.5,47022,4478.7876513521
842083,KDOX20080924_105613_V04.gz,6602,KDOX,2008,9,24,10,56,9,4,31207,43952,8112.2133832325
842081,KDOX20080924_103639_V04.gz,6603,KDOX,2008,9,24,10,36,35,-15,61349.5,61903,1961.8914560265
842082,KDOX20080924_104626_V04.gz,6603,KDOX,2008,9,24,10,46,22,-6,57581.5,57856.5,5393.5
842083,KDOX20080924_105613_V04.gz,6603,KDOX,2008,9,24,10,56,9,4,54790.5,54089,8664.963419641
842083,KDOX20080924_105613_V04.gz,6604,KDOX,2008,9,24,10,56,9,4,-67827,105333.5,6980.8183686705
842084,KDOX20080924_110558_V04.gz,6604,KDOX,2008,9,24,11,5,55,14,-71010,98968,13388.117590982
842085,KDOX20080924_111547_V04.gz,6604,KDOX,2008,9,24,11,15,42,24,-75929,95206.5,16920.5
842086,KDOX20080924_112533_V04.gz,6604,KDOX,2008,9,24,11,25,29,33,-81137.5,91734.5,21472.576799542
842087,KDOX20080924_113520_V04.gz,6604,KDOX,2008,9,24,11,35,16,43,-84609.5,88262.5,22023.530356963
842100,KDOX20080925_104021_V04.gz,6605,KDOX,2008,9,25,10,40,17,-13,-10442,73052.5,1995.119041412
842101,KDOX20080925_104609_V04.gz,6605,KDOX,2008,9,25,10,46,5,-7,-14512,72703.5,4091.4173745872
842102,KDOX20080925_105158_V04.gz,6605,KDOX,2008,9,25,10,51,53,-1,-17768,70261.5,7531.709877874
842103,KDOX20080925_105744_V04.gz,6605,KDOX,2008,9,25,10,57,41,5,-24163.5,67470.5,10672.824563778
842104,KDOX20080925_110332_V04.gz,6605,KDOX,2008,9,25,11,3,29,10,-28517,65293.5,13098.644549176
842105,KDOX20080925_110921_V04.gz,6605,KDOX,2008,9,25,11,9,17,16,-36889.5,63284,16105.466700713
842106,KDOX20080925_111507_V04.gz,6605,KDOX,2008,9,25,11,15,4,22,-38625.5,62994.5,16739.666971596
842199,KDOX20080929_104108_V04.gz,6606,KDOX,2008,9,29,10,41,4,-15,-6854.5,73222.5,2378.1250163092
842200,KDOX20080929_105052_V04.gz,6606,KDOX,2008,9,29,10,50,49,-5,-7087,67757,6606
842201,KDOX20080929_110039_V04.gz,6606,KDOX,2008,9,29,11,0,35,5,-8540.5,61264.5,11275.732822341
842202,KDOX20080929_111024_V04.gz,6606,KDOX,2008,9,29,11,10,21,14,-9545,55437.5,15829.606574546
842203,KDOX20080929_112010_V04.gz,6606,KDOX,2008,9,29,11,20,6,24,-11554.5,49610,19977.667610574
842204,KDOX20080929_112955_V04.gz,6606,KDOX,2008,9,29,11,29,52,34,-12804.5,43776.5,22356.124648771
842205,KDOX20080929_113941_V04.gz,6606,KDOX,2008,9,29,11,39,38,44,-15721,35026.5,27778.448781231
842206,KDOX20080929_114927_V04.gz,6606,KDOX,2008,9,29,11,49,24,53,-17804.5,28360,29040.680596891
842199,KDOX20080929_104108_V04.gz,6607,KDOX,2008,9,29,10,41,4,-15,-39056,-28823.5,2071.306876291
842200,KDOX20080929_105052_V04.gz,6607,KDOX,2008,9,29,10,50,49,-5,-38358.5,-35103,6001.3846404545
842201,KDOX20080929_110039_V04.gz,6607,KDOX,2008,9,29,11,0,35,5,-39865.5,-41466,11235.202243297
842202,KDOX20080929_111024_V04.gz,6607,KDOX,2008,9,29,11,10,21,14,-42042.5,-47326.5,15733.214284398
842203,KDOX20080929_112010_V04.gz,6607,KDOX,2008,9,29,11,20,6,24,-44068,-53113.5,19869.830509154
842204,KDOX20080929_112955_V04.gz,6607,KDOX,2008,9,29,11,29,52,34,-45515,-59768.5,25499.938237898
842199,KDOX20080929_104108_V04.gz,6608,KDOX,2008,9,29,10,41,4,-15,-46151.5,-18930.5,2131.3521106827
842200,KDOX20080929_105052_V04.gz,6608,KDOX,2008,9,29,10,50,49,-5,-44174.5,-26256.5,6077.710938187
842201,KDOX20080929_110039_V04.gz,6608,KDOX,2008,9,29,11,0,35,5,-45453.5,-32652,10366.948940795
842200,KDOX20080929_105052_V04.gz,6609,KDOX,2008,9,29,10,50,49,-5,-50269.5,46979.5,4922.259713262
842201,KDOX20080929_110039_V04.gz,6609,KDOX,2008,9,29,11,0,35,5,-49920.5,39770,8418.800997025
842202,KDOX20080929_111024_V04.gz,6609,KDOX,2008,9,29,11,10,21,14,-51316,31049,12251.575875313
842199,KDOX20080929_104108_V04.gz,6610,KDOX,2008,9,29,10,41,4,-15,17433.5,-7255,2447.2258766023
842200,KDOX20080929_105052_V04.gz,6610,KDOX,2008,9,29,10,50,49,-5,15926.5,-15627.5,6427.5472869975
842201,KDOX20080929_110039_V04.gz,6610,KDOX,2008,9,29,11,0,35,5,13080,-21153.5,10837.319272997
842202,KDOX20080929_111024_V04.gz,6610,KDOX,2008,9,29,11,10,21,14,9228.5,-26847,13803.165819781
842200,KDOX20080929_105052_V04.gz,6611,KDOX,2008,9,29,10,50,49,-5,-55309.5,101994,3827.9953940295
842201,KDOX20080929_110039_V04.gz,6611,KDOX,2008,9,29,11,0,35,5,-57239,94036.5,9944
842202,KDOX20080929_111024_V04.gz,6611,KDOX,2008,9,29,11,10,21,14,-57721.5,88008.5,15542.472033686
842203,KDOX20080929_112010_V04.gz,6611,KDOX,2008,9,29,11,20,6,24,-59168,76675,21334.856581104
842204,KDOX20080929_112955_V04.gz,6611,KDOX,2008,9,29,11,29,52,34,-58927,70647,24940.083721503
842200,KDOX20080929_105052_V04.gz,6612,KDOX,2008,9,29,10,50,49,-5,8057.5,101822,4928.1899430886
842201,KDOX20080929_110039_V04.gz,6612,KDOX,2008,9,29,11,0,35,5,7816.5,96034.5,9274.6289260035
842202,KDOX20080929_111024_V04.gz,6612,KDOX,2008,9,29,11,10,21,14,3958.5,86871.5,13622.5
842203,KDOX20080929_112010_V04.gz,6612,KDOX,2008,9,29,11,20,6,24,2270.5,80843.5,19314.677779387
842215,KDOX20080930_104859_V04.gz,6613,KDOX,2008,9,30,10,48,55,-8,-8348.5,76701,3673.1244112158
842216,KDOX20080930_105845_V04.gz,6613,KDOX,2008,9,30,10,58,41,2,-8297,76400,8041.719981811
842217,KDOX20080930_110832_V04.gz,6613,KDOX,2008,9,30,11,8,28,11,-6064.5,75981,12122.973195194
842218,KDOX20080930_111818_V04.gz,6613,KDOX,2008,9,30,11,18,14,21,-4250.5,75423,16811.137890587
842219,KDOX20080930_112804_V04.gz,6613,KDOX,2008,9,30,11,28,0,31,-3286,72288.5,20758.890306213
842220,KDOX20080930_113750_V04.gz,6613,KDOX,2008,9,30,11,37,46,41,-3045,69877,27070.623377894
842221,KDOX20080930_114339_V04.gz,6613,KDOX,2008,9,30,11,43,36,47,-3768.5,70841.5,30165.598500731
842215,KDOX20080930_104859_V04.gz,6614,KDOX,2008,9,30,10,48,55,-8,17511,-3504,2391.1883705182
842216,KDOX20080930_105845_V04.gz,6614,KDOX,2008,9,30,10,58,41,2,15334,-6015.5,8992.2053047005
842217,KDOX20080930_110832_V04.gz,6614,KDOX,2008,9,30,11,8,28,11,16171,-6852.5,10802.39536958
842218,KDOX20080930_111818_V04.gz,6614,KDOX,2008,9,30,11,18,14,21,16171,-6517.5,12307.125638577
842215,KDOX20080930_104859_V04.gz,6615,KDOX,2008,9,30,10,48,55,-8,-38098.5,-23499,3513.6179259929
842216,KDOX20080930_105845_V04.gz,6615,KDOX,2008,9,30,10,58,41,2,-36424,-24336,6181.568794387
168910,KDOX20081001_105035_V04.gz,1789,KDOX,2008,10,1,10,50,32,-7,-36533.5,-27979.5,3134.000691898
168911,KDOX20081001_105453_V04.gz,1789,KDOX,2008,10,1,10,54,49,-3,-35467.5,-28754.5,4560.4470401377
168912,KDOX20081001_105908_V04.gz,1789,KDOX,2008,10,1,10,59,5,1,-34304.5,-30692.5,6824.631373969
169185,KDOX20081001_110326_V04.gz,1789,KDOX,2008,10,1,11,3,22,5,-32851,-32049,7928.627551995
169186,KDOX20081001_110742_V04.gz,1789,KDOX,2008,10,1,11,7,39,10,-31300.5,-33890,9674.192513296
169187,KDOX20081001_111200_V04.gz,1789,KDOX,2008,10,1,11,11,55,14,-30428,-34180.5,11521.20173982
169188,KDOX20081001_111410_V04.gz,1789,KDOX,2008,10,1,11,14,6,16,-30428,-34180.5,12124.280154121
169189,KDOX20081001_111956_V04.gz,1789,KDOX,2008,10,1,11,19,52,22,-28345,-37097,14805.146017045
169190,KDOX20081001_112543_V04.gz,1789,KDOX,2008,10,1,11,25,40,28,-25845,-37513.5,14805
168910,KDOX20081001_105035_V04.gz,1790,KDOX,2008,10,1,10,50,32,-7,-42153.5,-20923.5,3110.4594916234
168911,KDOX20081001_105453_V04.gz,1790,KDOX,2008,10,1,10,54,49,-3,-42293,-22319,3377.1492590287
168912,KDOX20081001_105908_V04.gz,1790,KDOX,2008,10,1,10,59,5,1,-41176.5,-24133.5,4823.4348325452
168911,KDOX20081001_105453_V04.gz,6308,KDOX,2008,10,1,10,54,49,-3,19879,-5169.5,5682.1537509995
168912,KDOX20081001_105908_V04.gz,6308,KDOX,2008,10,1,10,59,5,1,20168.5,-6616.5,7100.2273688215
168746,KDOX20081002_104915_V04.gz,1791,KDOX,2008,10,2,10,49,11,-10,-33129.5,-30278,4503
168747,KDOX20081002_105901_V04.gz,1791,KDOX,2008,10,2,10,58,57,0,-26474,-34908,8607.336199146
169147,KDOX20081002_110847_V04.gz,1791,KDOX,2008,10,2,11,8,43,10,-18372,-40116,13496.331475363
169148,KDOX20081002_111834_V04.gz,1791,KDOX,2008,10,2,11,18,30,20,-9691.5,-47928.5,16420.509080454
168746,KDOX20081002_104915_V04.gz,1792,KDOX,2008,10,2,10,49,11,-10,-498.50000000001,73979,4564.286786454
168747,KDOX20081002_105901_V04.gz,1792,KDOX,2008,10,2,10,58,57,0,6445.5,72243,7964.064504624
169147,KDOX20081002_110847_V04.gz,1792,KDOX,2008,10,2,11,8,43,10,14836.5,68481.5,12537.214438266
169148,KDOX20081002_111834_V04.gz,1792,KDOX,2008,10,2,11,18,30,20,22359.5,64141.5,18327.636092255
169060,KDOX20081004_104730_V04.gz,1793,KDOX,2008,10,4,10,47,25,-14,-9389,76529,3427.3040249873
169061,KDOX20081004_105714_V04.gz,1793,KDOX,2008,10,4,10,57,11,-4,-11733.5,76696.5,6390.2655036495
169091,KDOX20081004_110702_V04.gz,1793,KDOX,2008,10,4,11,6,58,6,-12023,75828.5,11290.570842382
169092,KDOX20081004_111648_V04.gz,1793,KDOX,2008,10,4,11,16,45,16,-11155,75539,15950.65171078
169093,KDOX20081004_112635_V04.gz,1793,KDOX,2008,10,4,11,26,31,26,-11444.5,73513.5,20225.281602155
169094,KDOX20081004_113622_V04.gz,1793,KDOX,2008,10,4,11,36,18,35,-15206,70620,20225.5
169061,KDOX20081004_105714_V04.gz,1794,KDOX,2008,10,4,10,57,11,-4,14274,-4165,5707.8254803855
169091,KDOX20081004_110702_V04.gz,1794,KDOX,2008,10,4,11,6,58,6,13983.5,-5231,7846.928795231
168687,KDOX20081005_105434_V04.gz,1795,KDOX,2008,10,5,10,54,30,-8,-81553,-87689.5,6193.5
168649,KDOX20081005_110022_V04.gz,1795,KDOX,2008,10,5,11,0,18,-2,-81553,-86852.5,7830.130297103
168650,KDOX20081005_110613_V04.gz,1795,KDOX,2008,10,5,11,6,8,4,-82530,-86155,8232.552765583
168649,KDOX20081005_110022_V04.gz,1796,KDOX,2008,10,5,11,0,18,-2,-139508,10811,5046.5
168650,KDOX20081005_110613_V04.gz,1796,KDOX,2008,10,5,11,6,8,4,-138302.5,11815.5,6804.609422397
168651,KDOX20081005_111200_V04.gz,1796,KDOX,2008,10,5,11,11,56,10,-134886.5,13624,9015.662942845
168652,KDOX20081005_111748_V04.gz,1796,KDOX,2008,10,5,11,17,44,16,-134484.5,15633.5,10030.496355719
168727,KDOX20081006_105712_V04.gz,1797,KDOX,2008,10,6,10,57,8,-6,-46842.5,-22266.5,4236.8100736715
168619,KDOX20081007_105655_V04.gz,1798,KDOX,2008,10,7,10,56,52,-7,-9642.5,74917,6347.4354680785
168962,KDOX20081007_110643_V04.gz,1798,KDOX,2008,10,7,11,6,39,3,-10125,71541,9730.488301232
168963,KDOX20081007_111630_V04.gz,1798,KDOX,2008,10,7,11,16,26,12,-10848.5,69129.5,14429.834724648
168964,KDOX20081007_112616_V04.gz,1798,KDOX,2008,10,7,11,26,12,22,-10848.5,69129.5,21539.430549118
168965,KDOX20081007_113602_V04.gz,1798,KDOX,2008,10,7,11,35,59,32,-9884,64789.5,24197.085449968
168619,KDOX20081007_105655_V04.gz,1799,KDOX,2008,10,7,10,56,52,-7,-48858,-20231,6487.549152573
168962,KDOX20081007_110643_V04.gz,1799,KDOX,2008,10,7,11,6,39,3,-49581.5,-21919,9879.293467806
168963,KDOX20081007_111630_V04.gz,1799,KDOX,2008,10,7,11,16,26,12,-49340.5,-26259,12771.606873154
168964,KDOX20081007_112616_V04.gz,1799,KDOX,2008,10,7,11,26,12,22,-48858,-31564,16664.650368509
168619,KDOX20081007_105655_V04.gz,1800,KDOX,2008,10,7,10,56,52,-7,-35960,-42389.5,4825.5814923334
168962,KDOX20081007_110643_V04.gz,1800,KDOX,2008,10,7,11,6,39,3,-36442.5,-45765.5,6963.1711875895
168619,KDOX20081007_105655_V04.gz,1801,KDOX,2008,10,7,10,56,52,-7,-16142,-14726,2988.5535888876
168619,KDOX20081007_105655_V04.gz,1802,KDOX,2008,10,7,10,56,52,-7,80306.5,80766,6619.651792321
168962,KDOX20081007_110643_V04.gz,1802,KDOX,2008,10,7,11,6,39,3,83119.5,78153.5,10035.70804575
168619,KDOX20081007_105655_V04.gz,1803,KDOX,2008,10,7,10,56,52,-7,61241.5,55852,3388.7731876489
168962,KDOX20081007_110643_V04.gz,1803,KDOX,2008,10,7,11,6,39,3,60195,50503,6427.759606782
168944,KDOX20081008_105648_V04.gz,1804,KDOX,2008,10,8,10,56,44,-8,-6274,79465,4541.5
169174,KDOX20081008_110635_V04.gz,1804,KDOX,2008,10,8,11,6,31,2,-4739,79325.5,7444.3334300005
169175,KDOX20081008_111621_V04.gz,1804,KDOX,2008,10,8,11,16,18,11,-1390,76953.5,10102.149131743
168944,KDOX20081008_105648_V04.gz,1805,KDOX,2008,10,8,10,56,44,-8,-15834.5,-12728,3110.616000206
168944,KDOX20081008_105648_V04.gz,1806,KDOX,2008,10,8,10,56,44,-8,-3777.5,29901.5,2771
168861,KDOX20081010_105503_V04.gz,1807,KDOX,2008,10,10,10,54,58,-12,-7874,72967,5076.2336948525
169044,KDOX20081010_110051_V04.gz,1807,KDOX,2008,10,10,11,0,47,-6,-8075,70153.5,7201.5981059885
169045,KDOX20081010_110640_V04.gz,1807,KDOX,2008,10,10,11,6,35,0,-8364.5,67549.5,10001.734506656
169046,KDOX20081010_111226_V04.gz,1807,KDOX,2008,10,10,11,12,23,5,-10100.5,64366.5,11158.813264511
169047,KDOX20081010_111815_V04.gz,1807,KDOX,2008,10,10,11,18,11,11,-10100.5,61183.5,12324.104081551
169048,KDOX20081010_112402_V04.gz,1807,KDOX,2008,10,10,11,23,59,17,-12100.5,58183.5,15343.238708316
169049,KDOX20081010_112952_V04.gz,1807,KDOX,2008,10,10,11,29,48,23,-12100.5,58183.5,18887.03190182
169050,KDOX20081010_113541_V04.gz,1807,KDOX,2008,10,10,11,35,36,29,-12100.5,56183.5,20337.282220947
169044,KDOX20081010_110051_V04.gz,1808,KDOX,2008,10,10,11,0,47,-6,31403.5,55033.5,8244.373698679
169045,KDOX20081010_110640_V04.gz,1808,KDOX,2008,10,10,11,6,35,0,25617,58505.5,12015.571613161
169046,KDOX20081010_111226_V04.gz,1808,KDOX,2008,10,10,11,12,23,5,25695.5,58795,11554.613896135
169047,KDOX20081010_111815_V04.gz,1808,KDOX,2008,10,10,11,18,11,11,25406,54744,14603.34317001
168898,KDOX20081011_105910_V04.gz,1809,KDOX,2008,10,11,10,59,6,-9,-13107.5,75336,4945.5
168835,KDOX20081011_110459_V04.gz,1809,KDOX,2008,10,11,11,4,54,-3,-14447,73661.5,8881.2143819725
168836,KDOX20081011_111047_V04.gz,1809,KDOX,2008,10,11,11,10,42,3,-17628.5,73159.5,10722.540204553
